,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
101,3510002159319801.5,1.0988473920023944e+16,1.6043370384054228e+16,1.8704822112625544e+16,1.9947597420520304e+16,2.0262315375590068e+16,2.0069511611978372e+16,1.961602914787758e+16,1.9030066624009076e+16,1.8374097899322636e+16,1.6395718839068714e+16,1.4630823884001596e+16,1.3131255500735954e+16,1.1872737602468446e+16,1.081062216950996e+16,9910476492359232.0,9137029036920802.0,8469704514616936.0,7887510788147259.0,7372750610680827.0,6915338586446199.0,6506394433092556.0,6133577629258606.0,5791090612953744.0,5475008352583216.0,5182272067623108.0,4909168421448928.0,4651197005516601.0,4407397206019588.5,4177017593896781.0,3959395885121398.0,3753900381908055.0,3559617737582503.5,3374937400251632.5,3199544125101124.5,3033236175148035.0,2875751846282363.0,2726864235187291.5,2586140526984503.0,2453295101528895.0,1706002221790780.8,1044929963079789.5,642432225190813.2,389059167401166.6,233102150252408.56,139580325712345.78,83904173065514.9,51191863455204.11,31864815892938.84,20294569964341.137,11439788009254.201,6381559714763.598,3674003296359.489,2177433863546.2715,1320355771934.278,816516589923.3416,513439862988.7996,327508154725.333,211450126227.58698,137880225040.03168,90695591910.8041,60136167311.156296,40144901852.10351,26964937539.036846,18213882709.90578,12347982829.581324,8396913513.476086,5728701187.913799,3920346029.7339416,2691288326.312007,2375645744.407568,696819194.3245399,208607817.5558368,63712243.49036891,20014482.45171815,6412948.282572635,1631266.0173727744,363531.7441877056,81027.53163901855,18021.983501406237,3942.2280584891387,852.7977955665968,183.33381534510653,39.30095108614689,8.417826378067316,1.7810384820105645,0.37121844283291344,0.07651682264127421,0.01564233980436972,0.0031782840797027184,0.0006428760146056442,0.00012960766087468718,2.5897640840461452e-05,5.108683686837277e-06,9.971844942399427e-07,1.9294904024781635e-07,3.706206472326226e-08,7.0750604216023824e-09,1.3435090616726423e-09,2.539693260549881e-10,4.782033755529832e-11,8.957660615624171e-12,1.662819247945098e-12,3.061587501790823e-13,5.596504231267654e-14,1.0164878748847119e-14,1.835661134773949e-15,3.2978532120141513e-16,5.89690998371026e-17,1.0498977416097186e-17,1.8618654661822818e-18,3.289703281341197e-19,5.792726947733252e-20,1.0161161493216749e-20,1.7718991719497066e-21,3.072447473491145e-22,5.299916449438734e-23,9.098228514043854e-24,1.5548586753835603e-24,2.6460397312307095e-25
102,3521755041539899.0,1.0976863939605358e+16,1.6003582632203926e+16,1.8647775237124228e+16,1.9882025288660744e+16,2.0194541023482692e+16,2.000308841676838e+16,1.955275853852409e+16,1.897081559915377e+16,1.8319272091593976e+16,1.6353730189043528e+16,1.4599577732881524e+16,1.3108543087286192e+16,1.1856714103808342e+16,1.079986925930545e+16,9903893681014432.0,9133790667242250.0,8469158383798519.0,7889154890525538.0,7376198525591181.0,6920277111490949.0,6512569954069185.0,6140796937838574.0,5799193743859262.0,5483859446299533.0,5191754402104530.0,4919183211564600.0,4661661793960869.0,4418237263556383.0,4188165044094922.5,3970789155991448.5,3765483786855972.0,3571341271310734.5,3386756411304339.0,3211417849753815.5,3045127593881314.0,2887627616008458.5,2738694592523409.0,2597899073061936.5,2464958658406496.0,1716558497367420.8,1053427121378489.9,648901394498794.1,393757203221483.56,236395973009063.03,141840620221652.75,85435106595599.3,52228168057683.99,32571067975411.324,20781541682972.758,11740962042891.791,6564752757812.854,3787760982088.4717,2249518320526.1514,1366776906119.4807,846837232433.304,533487212644.9806,340903464740.85803,220481049586.27057,144013176327.36554,94887348740.7391,63018202882.81011,42136369937.36844,28347317847.91991,19177468061.021137,13021308144.464478,8868350886.239536,6059521628.891372,4152984109.4537272,2855251482.6499715,2521626800.4216485,743246672.8800732,223574350.65951386,68605411.67939934,21650871.910271645,6968675.1301383255,1782282.4391463317,399559.3620713461,89589.79098726681,20045.601726591158,4411.411219045887,960.1085619998098,207.66632164177273,44.7899604866233,9.652351985904964,2.0548644698825855,0.4309649780156215,0.08939044078391631,0.018389579576856902,0.003760185421417498,0.0007654168166282842,0.00015529638865702253,3.1229581695482346e-05,6.2002957033447246e-06,1.218132456216228e-06,2.372423988796339e-07,4.5869351469075016e-08,8.814082453486936e-09,1.6848087508685712e-09,3.2059898749111303e-10,6.076747215051319e-11,1.1458815233981395e-11,2.141373069450953e-12,3.96926626605033e-13,7.304812672100297e-14,1.3357777030043112e-14,2.4287015050502054e-15,4.393104421755766e-16,7.909178865398004e-17,1.417842588793594e-17,2.5316884476448883e-18,4.504078585246284e-19,7.985928883243851e-20,1.410540288662179e-20,2.4768008301880455e-21,4.324702199724727e-22,7.512238995416271e-23,1.29865612024252e-23,2.2349764599356644e-24,3.8302785256550046e-25
103,3533182439729897.5,1.0964533523936116e+16,1.59630192291086e+16,1.858997466569727e+16,1.981572021252499e+16,2.0126039982806224e+16,1.9935934653469684e+16,1.9488748826408228e+16,1.891081569002497e+16,1.8263688155061184e+16,1.6310966942928818e+16,1.4567557732000182e+16,1.3085069873546978e+16,1.1839950258636552e+16,1.078840049578456e+16,9896621290042296.0,9129889569054098.0,8467976031929167.0,7890188543615178.0,7379060918824189.0,6924654016487583.0,6518206668460001.0,6147499464761221.0,5806801388498747.0,5492235635221515.0,5200781708308580.0,4928762240956337.0,4671709678212759.0,4428678836302099.0,4198931960289162.5,3981819345155763.5,3776721039287844.5,3582735065390099.0,3398261656329903.5,3222993318143079.0,3056735770917911.0,2899234640448314.0,2750270159833598.0,2609416243051078.0,2476393701525499.0,1726962120447226.8,1061842846295211.5,655332719309190.1,398443043725356.06,239691005024195.16,144107934710820.62,86974727773651.1,53272835493422.97,33284595568088.04,21274542079075.16,12046645382928.707,6751164515853.643,3903793591985.6875,2323208695519.836,1414332784134.3508,877961839285.089,554106045334.2343,354706404921.722,229803661530.02197,150355391846.8347,99229606703.05142,66008750189.05553,44206238029.27696,29786455608.06185,20182220907.417507,13724510866.287342,9361478881.937904,6406099893.49296,4397077960.966407,3027550583.703336,2675106943.040142,792301243.7414243,239464666.12336752,73825391.17134444,23404671.36377927,7566992.870480567,1945764.3473950156,438795.1352206685,98970.44194812214,22275.948229784794,4931.661151294236,1079.8256657785478,234.9782425328671,50.98887195657546,11.05509427769145,2.3679254013730975,0.49969845075292346,0.10429351480626951,0.021589984525921518,0.004442368131749738,0.0009099881542677323,0.00018579635314284597,3.760064860906722e-05,7.5130604475585965e-06,1.4855673535369866e-06,2.912047454796792e-07,5.6669524673830344e-08,1.096062915872689e-08,2.108868042909448e-09,4.0393279842670644e-10,7.706781524168145e-11,1.4628687224777003e-11,2.7519289236876272e-12,5.135093070893741e-13,9.51377130452901e-14,1.7514361756389955e-14,3.2059784007759808e-15,5.838390840827968e-16,1.0582694939276455e-16,1.9100445798725514e-17,3.4338642992561814e-18,6.1509540307454855e-19,1.0980735957363274e-19,1.9528440044480503e-20,3.452703507363847e-21,6.070440386844073e-22,1.0617886497820368e-22,1.8483141763696453e-23,3.203134819129038e-24,5.527903552470598e-25
104,3544286414501818.0,1.0951497401588234e+16,1.592170215351481e+16,1.8531445549278624e+16,1.9748708669052476e+16,2.005683905068394e+16,1.9868076923799892e+16,1.94240261443293e+16,1.885009240410776e+16,1.820737087116062e+16,1.626745152548747e+16,1.4534783992720582e+16,1.3060853851395196e+16,1.1822462174472516e+16,1.0776230324933322e+16,9888672309680506.0,9125337449940554.0,8466168038948267.0,7890621329940758.0,7381346482370116.0,6928477196950142.0,6523311757015454.0,6153691738209156.0,5813919475914216.0,5500142296769669.0,5209358854869491.0,4937909906298362.0,4681344612383995.0,4438725463837022.0,4209321494460019.0,3992489242894482.5,3787614592627352.5,3593801259662991.0,3409454982182673.5,3234272104130879.0,3068062026647440.5,2910574005414942.0,2761591806627367.5,2620692707472075.5,2487600718960254.0,1737212681848273.8,1070176226014659.4,661725231684488.0,403115863957263.44,242986627289468.16,146381843898771.8,88522764692391.95,54325702236787.72,34005306644494.81,21773524092538.61,12356824922450.055,6940799073628.114,4022111973454.555,2398517547002.3115,1463035400831.0925,909900941675.7661,575305195530.4165,368924184714.3251,239423739934.36288,156911443400.9932,103725950130.07239,69110600667.5443,46356668672.95265,31284019406.596943,21229424657.56181,14458574697.94986,9877049102.819448,6769008857.340953,4653063345.781878,3208516587.1791663,2836388034.2446084,844102815.0819274,256325795.2862318,79390508.02855767,25283055.469798222,8210714.698443974,2122609.2668839456,481491.0148976316,109239.11607877712,24731.972038240412,5507.999573151271,1213.2528518847123,265.60295896665923,57.98198405875411,12.647187268917003,2.725424394119294,0.5786743123136532,0.12152410881482202,0.02531339552118079,0.005241021210508056,0.001080309142452645,0.00022195555946354962,4.520181147380428e-05,9.089308511290893e-06,1.808746338111963e-06,3.5683706811787243e-07,6.989075017340795e-08,1.3605506894922093e-08,2.634794230521548e-09,5.079631007270406e-10,9.755027999436174e-11,1.8638117206573522e-11,3.5293153452619025e-12,6.629366046882622e-13,1.2364001460023364e-13,2.2913645665430692e-14,4.222442572636154e-15,7.741202010580486e-16,1.412640260915792e-16,2.5668836240341837e-17,4.6460074317081766e-18,8.378756521793848e-19,1.505964187164437e-19,2.6965182380553973e-20,4.800182245033786e-21,8.49749347953894e-22,1.4965449022681882e-22,2.623111125814075e-23,4.5773378231411785e-24,7.9543042731391235e-25
105,3555069089350214.5,1.093777016009691e+16,1.5879653043941582e+16,1.8472212591152444e+16,1.968101663780613e+16,1.99869645143477e+16,1.979954132724796e+16,1.9358616140931904e+16,1.8788670788181584e+16,1.8150344586979764e+16,1.6223206007014924e+16,1.4501276343088618e+16,1.3035912789087368e+16,1.1804265784240038e+16,1.0763373058339428e+16,9880059628680758.0,9120145943196476.0,8463744932985325.0,7890462798943476.0,7383063890895923.0,6931754544357488.0,6527892407689202.0,6159380303226314.0,5820553960336678.0,5507584840731781.0,5217490748963339.0,4946630648121843.0,4690570599037004.0,4448380738122853.5,4219336854289508.0,4002801697948094.5,3798166961003544.0,3604542056456201.5,3420338299562591.0,3245255846400862.0,3079107746903946.0,2921646862467406.0,2772660468172540.0,2631729202357228.5,2498580263822301.5,1747309829699598.8,1078426390168071.1,668077989956154.2,407774853169491.25,246282226824797.2,148661923764522.75,90078944331356.39,55386602746501.19,34733107029409.977,22278438723239.72,12671486055250.572,7133659473906.412,4142726290472.011,2475457005712.3555,1512896497323.821,942664931240.256,597093430710.8558,383563991071.65735,249347066212.74564,163685920466.14896,108379987666.4416,72326572138.55942,48589850217.32693,32841701634.19438,22320383871.443996,15224501645.664366,10415828678.959194,7148834371.235974,4921386738.300645,3398489211.538777,3005780113.538552,898775257.2735422,274206590.4757835,85319898.03543715,27293553.63216898,8902807.308216665,2313769.18155968,527915.9200316247,120470.59709907183,27434.15022787699,6145.886915450439,1361.816605275758,299.9075124415401,65.8626845871386,14.452189108023429,3.1331976004265387,0.6693096183747775,0.1414207822896255,0.029639645656188512,0.006174767585099766,0.0012806853090550508,0.0002647619843548191,5.4256987332276446e-05,1.0978993885305823e-05,2.198664598847866e-06,4.365315377156764e-07,8.60482480638135e-08,1.685870206356427e-08,3.285882774422526e-09,6.375894376560735e-10,1.2323886189554116e-10,2.3699551349955242e-11,4.517131290726819e-12,8.540674379641977e-13,1.6033903413948473e-13,2.991198614251287e-14,5.5487520849798e-15,1.0240689701385706e-15,1.8812631554959906e-16,3.44134776871538e-17,6.270661639462992e-18,1.1384928137504511e-18,2.060100308273494e-19,3.713697633810247e-20,6.655800558544287e-21,1.1862666015574866e-21,2.1034823224736515e-22,3.712201833134697e-23,6.522306526572316e-24,1.141223940221194e-24
106,3565532647813121.0,1.0923366243369142e+16,1.5836893199653026e+16,1.841230005036789e+16,1.9612669605618188e+16,1.9916442156103056e+16,1.9730353465843388e+16,1.929254398501856e+16,1.8726575432052376e+16,1.8092633218353204e+16,1.6178252104617252e+16,1.4467054327643912e+16,1.3010264229965428e+16,1.1785376844166536e+16,1.0749842870510634e+16,9870796031217054.0,9114326604450320.0,8460717186792056.0,7889722463292165.0,7384221797987318.0,6934493942366325.0,6531955811852330.0,6164571717957047.0,5826710817468941.0,5514568705604709.0,5225182332721209.0,4954928947309611.0,4699391685770502.0,4457648300186951.5,4228981299950386.0,4012759614416703.5,3808380716263913.0,3614959717710622.0,3430913580264170.5,3255946245828152.0,3089874380457336.0,2932454426523786.5,2783477143228801.5,2642526527103682.0,2509332952230157.5,1757253268149788.5,1086592509283900.4,674390078619536.6,412419214942401.25,249577196874728.6,150947751737476.9,91642992707766.42,56455369571900.07,35467900467371.414,22789235071622.453,12990612692306.936,7329747720007.757,4265646019703.108,2554038768469.2886,1563927554554.553,976264054283.7727,619479446576.2192,398632984686.5046,259579422458.14148,170683428092.30786,113195350773.11288,75659507773.63405,50907996131.523895,34461218055.16409,23456424011.171833,16023311894.868477,10978600228.303926,7546175275.144558,5202505372.210855,3597816999.824163,3183601465.141665,956446468.1351928,293157767.8977836,91633530.95735784,29444062.729556542,9646397.261605075,2520253.1508104852,578356.6715602792,132745.14021350778,30404.59309347094,6851.255533462032,1527.0762890072592,338.2956178532899,74.7343269754948,16.49633259950588,3.597784051723513,0.7732020017884313,0.1643676334590065,0.034659876645359036,0.00726500241817178,0.0015160943876195195,0.0003153650830545551,6.502834742558586e-05,1.3240979253939166e-05,2.6683616150846164e-06,5.331434445709783e-07,1.0576097742190137e-07,2.0853207427435025e-08,4.090485927544503e-09,7.988139389521914e-10,1.553962217095999e-10,3.007667377569314e-11,5.76984857246214e-12,1.098043467092958e-12,2.0749342423796258e-13,3.8963569814079886e-14,7.275566550073123e-15,1.351659707583773e-15,2.499552371723752e-16,4.6028092402181473e-17,8.442987011755005e-18,1.5431477600931162e-18,2.811031744230416e-19,5.1014131049353476e-20,9.204510192834175e-21,1.6516139335100404e-21,2.948489910382572e-22,5.2388379737546253e-23,9.267331747539701e-24,1.632606525114185e-24
107,3575679330693515.0,1.090829994929708e+16,1.5793443581825376e+16,1.835173174531681e+16,1.9543692571379324e+16,1.9845297258432124e+16,1.966053844906647e+16,1.922583437001101e+16,1.866383047244268e+16,1.8034260253126276e+16,1.613261118368082e+16,1.4432137207435304e+16,1.2983925491371874e+16,1.1765810931890316e+16,1.0735653796396726e+16,9860894193990340.0,9107890908475294.0,8457095214353607.0,7888409795364234.0,7384828832551612.0,6936703263175923.0,6535509160650630.0,6169272550019625.0,5832396040894588.0,5521099355054336.0,5232438579752643.0,4962809321693619.0,4707811961900524.0,4466531836894856.0,4238258140976763.0,4022365948734003.0,3818258485055723.0,3625056562173094.5,3441182854481611.0,3266345062899779.5,3100363436550069.0,2942997973514246.0,2794042891816636.5,2653085542356977.0,2519859461305684.5,1767042756079619.8,1094673794227408.5,680660608213788.6,417048167291497.6,252870937095512.66,153238906882234.1,93214635024815.52,57531833458420.805,36209588691398.18,23305860379939.684,13314187279048.64,7529064779013.856,4390879947130.6274,2634274092338.657,1616139787076.8035,1010708406137.4999,642471862330.0413,414138296244.0026,270126588580.05615,177908584785.72757,118175692208.32118,79112275039.89043,53313344298.23644,36144307357.10346,24638891174.156345,16856043671.823496,11566161805.278318,7961643403.277318,5496887280.112466,3806857378.4601336,3370178680.662582,1017248436.9023459,313231950.440977,98352235.02172685,31742860.069036614,10444777.515022798,2743130.011512027,633118.9648763991,146148.8068794551,33667.15517791002,7630.5450092239735,1710.7349933483858,381.210909095079,84.71118061673026,18.808798620315585,4.126502380241587,0.8921506489839208,0.19079991154718925,0.04047801322776193,0.008536274482916655,0.0017922836589995981,0.0003751003493370412,7.782241697102038e-05,1.5944522916206177e-05,3.2332777734257935e-06,6.500755153033674e-07,1.2977132132988985e-07,2.5749566287881825e-08,5.083051143005114e-09,9.989764426662584e-10,1.9557647975029167e-10,3.809615224620061e-11,7.355392650414035e-12,1.4088496715545385e-12,2.67956985794641e-13,5.06460679371283e-14,9.518961652833297e-15,1.7800593530571864e-15,3.313458352697706e-16,6.14188313418732e-17,1.1340718140345303e-17,2.086526421146978e-18,3.826129983678728e-19,6.989858979826482e-20,1.2696158575353445e-20,2.2934183100392007e-21,4.121792181913465e-22,7.372947117496318e-23,1.3130704340765426e-23,2.3288900073998953e-24
108,3585511433341191.0,1.0892585427567814e+16,1.5749324814897872e+16,1.8290531057462868e+16,1.9474110050958572e+16,1.9773554609221972e+16,1.9590120898887492e+16,1.9158511518548296e+16,1.8600459597028084e+16,1.797524875457487e+16,1.6086304259522018e+16,1.4396543960230622e+16,1.2956913663764866e+16,1.1745583444767736e+16,1.07208197291071e+16,9850366683522600.0,9100850246182274.0,8452889367673311.0,7886534223891686.0,7384893595377032.0,6938390364040797.0,6538559641501446.0,6173489373011262.0,5837615638610476.0,5527182274491273.0,5239264491777437.0,4970276322753555.0,4715835555235416.0,4475035077809957.0,4247170733215202.5,4031623706715238.5,3827802945975167.0,3634834962650138.5,3451148208170160.0,3276454115185759.5,3110576482479245.5,2953278838074657.0,2804358833022016.5,2663407167925968.0,2530160527197658.0,1776678105819732.0,1102669495630030.6,686888715187413.6,421660942761631.2,256162853732988.72,155534970077913.88,94793595817291.9,58615823452233.16,36958071491856.945,23828260074099.645,13642190813393.166,7731610585657.107,4518436165193.552,2716173789146.443,1669544137059.3477,1046007925641.129,666079216021.615,430087022696.7577,280994339439.61035,185366020376.0895,123324684486.97379,82687764621.10185,55808156284.74164,37892730680.46894,25869151809.082474,17723753090.95775,12179326837.929998,8395863580.184636,5805011326.269456,4025976710.924859,3565846717.1416826,1081317306.8377976,334483710.355852,105497721.60379307,34198616.55925203,11301414.104495764,2983531.16672447,692528.3812093439,160773.8155069242,37247.55239546708,8490.739645602627,1914.6511357835084,429.1404322416898,95.91946035349966,21.42201422679525,4.727535008043586,1.0281794665878228,0.22121025503630434,0.04721241260834476,0.010016715564628033,0.002115880256666695,0.0004455173252482311,9.2997076529405e-05,1.917099653573766e-05,3.911669023947172e-06,7.913765917530546e-07,1.5896827552369672e-07,3.1741260518827813e-08,6.305360393167544e-09,1.2470369517854285e-09,2.4568905578928435e-10,4.8161934875739943e-11,9.358304726599501e-12,1.8040057560190327e-12,3.453282791556165e-13,6.56927030973225e-14,1.2427242126577748e-14,2.339063288016517e-15,4.382471049374742e-16,8.176665279202352e-17,1.5197035402917847e-17,2.8144392832530655e-18,5.194969510761485e-19,9.553297253093798e-20,1.74674101477268e-20,3.176289164303784e-21,5.746613451139274e-22,1.0348182669001939e-22,1.8553056170193782e-23,3.3127434650554045e-24
109,3595031302994910.5,1.0876236677662866e+16,1.57045571880972e+16,1.8228720935211324e+16,1.940394608224422e+16,1.970123850710809e+16,1.9519124954924536e+16,1.9090599187211236e+16,1.8536486048609544e+16,1.7915621364970834e+16,1.6039351999207492e+16,1.436029328091135e+16,1.2929245610024738e+16,1.172470959837222e+16,1.0705354417817238e+16,9839225953634290.0,9093215921789174.0,8448109933726280.0,7884105130767844.0,7384424655844529.0,6939563083927892.0,6541114434727161.0,6177228763142016.0,5842375629680561.0,5532822967760608.0,5245665095364225.0,4977334532415219.0,4723466628943917.0,4483161792139474.5,4255722475855631.0,4040535940678813.0,3837016826784163.0,3644297343323483.5,3460811780463697.0,3286275274861130.5,3120515141224570.0,2963298411281135.0,2814426142837503.5,2673492380729754.0,2540236943133314.0,1786159181874346.8,1110578903309522.0,693073561750148.4,426256788508734.44,259452359791439.53,157835524192006.7,96379599094500.67,59707167003956.34,37713246785407.57,24356377806066.54,13974602864512.994,7937384046867.946,4648322070428.21,2799748220341.563,1724151268512.8774,1082172389755.9642,690309959955.9324,446486223565.823,292188441985.3524,193060373870.35553,128646018319.9654,86388889316.52428,58394716592.2413,39708271128.48722,27148592414.87964,18627513988.04041,12818924053.608206,8849473607.810284,6127367232.402033,4255550346.1876855,3770948950.3621173,1148793436.405022,356969611.76514363,113092610.09932128,36820410.09729886,12219952.987781802,3242653.4618317373,756931.4387537006,176718.9085771692,41173.485488312086,9439.408255966282,2140.8508533490226,482.61840185924694,108.49844069594121,24.37197736463374,5.41002043596197,1.1835626396954693,0.2561556180671034,0.054997707581026956,0.011738523354308524,0.002494516005791618,0.0005284115036190251,0.00011096958740900614,2.301586678753962e-05,4.7250883263713885e-06,9.618569459707e-07,1.944147221918878e-07,3.90610890101759e-08,7.80800684852524e-09,1.5539143822892816e-09,3.0807573142052904e-10,6.07726207998478e-11,1.1883608955622577e-11,2.3054173069488282e-12,4.441360213299572e-13,8.503224965502171e-14,1.6189496872742054e-14,3.06691032482398e-15,5.783441637266978e-16,1.0860723183340823e-16,2.0317164110314944e-17,3.787248210942173e-18,7.036361232032871e-19,1.302440559494653e-19,2.397078570359257e-20,4.3876514296493626e-21,7.990811701140627e-22,1.448497335040454e-22,2.6142740655180747e-23,4.699074938003083e-24
110,3604241336184616.5,1.0859267547039716e+16,1.565916065712566e+16,1.8166323897908496e+16,1.933322423029401e+16,1.9628372766921896e+16,1.9447574279708536e+16,1.902212067136189e+16,1.8471932629410188e+16,1.7855400309282082e+16,1.5991774723533974e+16,1.43234035820426e+16,1.2900937964942706e+16,1.1703204425177156e+16,1.068927146585652e+16,9827484343098346.0,9084999150160682.0,8442767131576239.0,7881131848009964.0,7383430548788004.0,6940229240314452.0,6543180710321924.0,6180497295994605.0,5846682041008424.0,5538026953943180.0,5251645438773852.0,4983988559947041.0,4730709378514673.0,4490915785765623.5,4263916808541243.0,4049105746640760.0,3845902901694179.0,3653446177127132.0,3470175761148388.5,3295810466278816.5,3130181089122188.0,2973058138425775.0,2824246052040016.0,2683342212777097.5,2550089557498375.5,1795485899651873.8,1118401345681679.8,699214335711768.2,430834966369423.56,262738875193558.0,160140154248762.44,97972368480421.27,60805690071383.23,38475010683964.2,24890155496762.633,14311401592301.559,8146383046963.357,4780544361605.325,2885007292205.8496,1779971561741.4768,1119211408311.7397,715172456174.0837,463342917270.6284,303714652392.385,200996291295.3087,134143401034.90884,90218582918.54033,61075331884.21934,41592733257.82876,28478619222.92832,19568417739.27973,13485797393.180801,9323124243.453014,6464455596.436383,4495962661.818674,3985837223.331248,1219821458.9262724,380748252.96362424,121160452.96570762,39617739.16311212,13204227.042490715,3521762.1488321265,826696.6843401678,194089.73666851834,45474.77005952987,10484.746356285259,2391.54123032968,542.2302367097137,122.60166062885418,27.698610214971048,6.1841543098068374,1.3608527990318535,0.296264952446762,0.06398686372190433,0.013738503852187686,0.002936968536475996,0.0006258606177787623,0.0001322257786555394,2.7590978296516396e-05,5.6989438479401194e-06,1.167222837484316e-06,2.3737945981040883e-07,4.798870672065859e-08,9.652151528594413e-09,1.9328921435924884e-09,3.8560351380039857e-10,7.654252846650271e-11,1.506153341771216e-11,2.9404216558896143e-12,5.700683890194282e-13,1.0983883276683188e-13,2.104632004667619e-14,4.0125722557570115e-15,7.615435441009247e-16,1.4393310549332236e-16,2.709973369177411e-17,5.084305336194856e-18,9.507523923054885e-19,1.771311191498954e-19,3.2813037722975004e-20,6.045505680276923e-21,1.1082460344616597e-21,2.0221602951711295e-22,3.6737437849668597e-23,6.647170341327503e-24
111,3613143976193482.5,1.0841691729488608e+16,1.561315484600351e+16,1.8103362039961628e+16,1.9261967592585304e+16,1.9554980725232544e+16,1.9375492064046276e+16,1.8953098810088692e+16,1.840682170548747e+16,1.7794607398997936e+16,1.5943592409158906e+16,1.4285892994609612e+16,1.2872007134884242e+16,1.1681082773415202e+16,1.0672584328970872e+16,9815154073464894.0,9076211054312958.0,8436871109650955.0,7877623654873487.0,7381919771498880.0,6940396626123247.0,6544765624848689.0,6183301543407464.0,5850540904226155.0,5542799764266549.0,5257210588905757.0,4990243038953193.0,4737568028806139.0,4498300898360874.5,4271757208556468.0,4057336261581555.5,3854463988716749.0,3662283983185576.5,3479242388192333.0,3305061663593483.5,3139576053584660.0,2982559516833902.5,2833819844105738.5,2692957749178809.5,2559719271946117.5,1804658224203338.2,1126136189164550.5,705310250308476.4,435394752918855.56,266021826931676.9,162448447592139.28,99571627351069.06,61911217221153.58,39243257563609.12,25429533379422.637,14652563767505.043,8358604453459.89,4915109038355.898,2971960451410.2754,1837015108020.9194,1157134418890.3804,740674972007.5137,480664077490.9335,315578713207.37164,209178423530.8007,139820554979.7834,94179799070.1877,63852330194.53682,43547942550.498405,29860657862.75255,20547573066.460987,14180805913.810352,9817479168.596354,6816787904.139843,4747607101.680713,4210871889.8411946,1294550340.6490793,405880308.46451104,129725760.91262968,42600536.614759155,14258263.21888027,3822193.939408013,902215.8264245257,212999.25987831914,50183.47342978519,11635.620869392356,2669.124405933164,608.6168918662435,138.3982251881305,31.446143335953156,7.061299988454638,1.5629120310425195,0.3422477184574002,0.07435347292298733,0.016058679899194052,0.0034533205979495334,0.0007402658695028646,0.00015733054994491842,3.302718009955742e-05,6.863145237880822e-06,1.414233295312288e-06,2.893747618495333e-07,5.885952170319991e-08,1.1911609664670061e-08,2.400102936854241e-09,4.817763509804163e-10,9.622720406061559e-11,1.9053263000735116e-11,3.7430706210467254e-12,7.302560884894816e-13,1.4159380583919921e-13,2.730321971832949e-14,5.238636145474247e-15,1.0005881422137075e-15,1.9032396114554545e-16,3.606420165136309e-17,6.809690015993027e-18,1.2816016172411703e-18,2.4031260428912363e-19,4.480574167923672e-20,8.308726792390493e-21,1.533066543542925e-21,2.8156011193369473e-22,5.1487567163476984e-23,9.377240095337386e-24
